Review,words,Prediction
Me pareció muy simple y limitado en su oferta de productos. No se veía limpio.Lo que ahí se veía se encuentra en cualquier parte del país.,M e   p a r e c i ó   m u y   s i m p l e   y   l i m i t a d o   e n   s u   o f e r t a   d e   p r o d u c t o s .   N o   s e   v e í a   l i m p i o . L o   q u e   a h í   s e   v e í a   s e   e n c u e n t r a   e n   c u a l q u i e r   p a r t e   d e l   p a í s .,5
"Un hotel agradable con una buena ubicación para recorrer el Centro Histórico de Puebla sin tener que usar el vehículo. Le hace falta un servicio de café de cortesía y la alberca es muy pequeña, pero nos funcionó muy bien para conocer algunos museos, iglesias y sitios de interés sin tener que hacer uso del vehículo.","U n   h o t e l   a g r a d a b l e   c o n   u n a   b u e n a   u b i c a c i ó n   p a r a   r e c o r r e r   e l   C e n t r o   H i s t ó r i c o   d e   P u e b l a   s i n   t e n e r   q u e   u s a r   e l   v e h í c u l o .   L e   h a c e   f a l t a   u n   s e r v i c i o   d e   c a f é   d e   c o r t e s í a   y   l a   a l b e r c a   e s   m u y   p e q u e ñ a ,   p e r o   n o s   f u n c i o n ó   m u y   b i e n   p a r a   c o n o c e r   a l g u n o s   m u s e o s ,   i g l e s i a s   y   s i t i o s   d e   i n t e r é s   s i n   t e n e r   q u e   h a c e r   u s o   d e l   v e h í c u l o .",5
"Está bueno para visitar la iglesia perooo lo que vale mucho la pena son los restaurantes con la vista, me faltó probar la comida pero simplemente la vista vale la pena.Es un mirador natural y hay varias cosas para pasar la mañana.Es necesario llevar algo para el frío, incluso junta a la taquilla hay vendedores de bufandas y gorritos. Los necesitara! ⛄️","E s t á   b u e n o   p a r a   v i s i t a r   l a   i g l e s i a   p e r o o o   l o   q u e   v a l e   m u c h o   l a   p e n a   s o n   l o s   r e s t a u r a n t e s   c o n   l a   v i s t a ,   m e   f a l t ó   p r o b a r   l a   c o m i d a   p e r o   s i m p l e m e n t e   l a   v i s t a   v a l e   l a   p e n a . E s   u n   m i r a d o r   n a t u r a l   y   h a y   v a r i a s   c o s a s   p a r a   p a s a r   l a   m a ñ a n a . E s   n e c e s a r i o   l l e v a r   a l g o   p a r a   e l   f r í o ,   i n c l u s o   j u n t a   a   l a   t a q u i l l a   h a y   v e n d e d o r e s   d e   b u f a n d a s   y   g o r r i t o s .   L o s   n e c e s i t a r a !   ⛄ ️",5
Hotel Meliá Habana es un hotel muy lujoso. Las habitaciones son espaciosas y están bien amuebladas con un cómodo baño. La piscina está muy bien y tiene un bar en la piscina. Hay un montón de tumbonas en el sol o en la sombra. El desayuno tiene una amplia variedad de elegantes opciones. Es una lástima para un hotel que la mayoría del personal es arrogante y muestran poco interés por sus huéspedes. Sólo los hombres del mantenimiento y las señoras de la limpieza era muy amable. Llegamos al hotel después de un largo viaje. Queríamos tomar un baño y cambiar nuestra ropa. Pero después flotan media hora nuestro equipaje no había traído a nuestra habitación y todavía estaba en el vestíbulo del hotel en el tranvía. Fui hasta el conserje y le preguntó si el equipaje podría ser llevados a…,H o t e l   M e l i á   H a b a n a   e s   u n   h o t e l   m u y   l u j o s o .   L a s   h a b i t a c i o n e s   s o n   e s p a c i o s a s   y   e s t á n   b i e n   a m u e b l a d a s   c o n   u n   c ó m o d o   b a ñ o .   L a   p i s c i n a   e s t á   m u y   b i e n   y   t i e n e   u n   b a r   e n   l a   p i s c i n a .   H a y   u n   m o n t ó n   d e   t u m b o n a s   e n   e l   s o l   o   e n   l a   s o m b r a .   E l   d e s a y u n o   t i e n e   u n a   a m p l i a   v a r i e d a d   d e   e l e g a n t e s   o p c i o n e s .   E s   u n a   l á s t i m a   p a r a   u n   h o t e l   q u e   l a   m a y o r í a   d e l   p e r s o n a l   e s   a r r o g a n t e   y   m u e s t r a n   p o c o   i n t e r é s   p o r   s u s   h u é s p e d e s .   S ó l o   l o s   h o m b r e s   d e l   m a n t e n i m i e n t o   y   l a s   s e ñ o r a s   d e   l a   l i m p i e z a   e r a   m u y   a m a b l e .   L l e g a m o s   a l   h o t e l   d e s p u é s   d e   u n   l a r g o   v i a j e .   Q u e r í a m o s   t o m a r   u n   b a ñ o   y   c a m b i a r   n u e s t r a   r o p a .   P e r o   d e s p u é s   f l o t a n   m e d i a   h o r a   n u e s t r o   e q u i p a j e   n o   h a b í a   t r a í d o   a   n u e s t r a   h a b i t a c i ó n   y   t o d a v í a   e s t a b a   e n   e l   v e s t í b u l o   d e l   h o t e l   e n   e l   t r a n v í a .   F u i   h a s t a   e l   c o n s e r j e   y   l e   p r e g u n t ó   s i   e l   e q u i p a j e   p o d r í a   s e r   l l e v a d o s   a …,5
"Primeramente me encantó el servicio, el personal esta realmente capacitado, me hospedé en las habitaciones más nuevas del hotel, pero el área de cabañas tiene una vista espectacular hacia el Popocateptl, tiene lugares realmente relajantes, el área donde sirven el desayuno es muy agradable. Puede ser un hotel familiar y bussines class. Sin dudarlo regresaría.","P r i m e r a m e n t e   m e   e n c a n t ó   e l   s e r v i c i o ,   e l   p e r s o n a l   e s t a   r e a l m e n t e   c a p a c i t a d o ,   m e   h o s p e d é   e n   l a s   h a b i t a c i o n e s   m á s   n u e v a s   d e l   h o t e l ,   p e r o   e l   á r e a   d e   c a b a ñ a s   t i e n e   u n a   v i s t a   e s p e c t a c u l a r   h a c i a   e l   P o p o c a t e p t l ,   t i e n e   l u g a r e s   r e a l m e n t e   r e l a j a n t e s ,   e l   á r e a   d o n d e   s i r v e n   e l   d e s a y u n o   e s   m u y   a g r a d a b l e .   P u e d e   s e r   u n   h o t e l   f a m i l i a r   y   b u s s i n e s   c l a s s .   S i n   d u d a r l o   r e g r e s a r í a .",5
"Paseo del Prado es una zona de paseo de la isla que lleva desde el Malecón hasta casi el Capitolo. Te puedes imaginar señoras y señores bien adobada, sin ensamblar paseos. por esta pasarela mostrando sus mejores armario la sombra de su sombrilla en la soleada tarde de primavera","P a s e o   d e l   P r a d o   e s   u n a   z o n a   d e   p a s e o   d e   l a   i s l a   q u e   l l e v a   d e s d e   e l   M a l e c ó n   h a s t a   c a s i   e l   C a p i t o l o .   T e   p u e d e s   i m a g i n a r   s e ñ o r a s   y   s e ñ o r e s   b i e n   a d o b a d a ,   s i n   e n s a m b l a r   p a s e o s .   p o r   e s t a   p a s a r e l a   m o s t r a n d o   s u s   m e j o r e s   a r m a r i o   l a   s o m b r a   d e   s u   s o m b r i l l a   e n   l a   s o l e a d a   t a r d e   d e   p r i m a v e r a",5
"El paseo es muy bonito, pasas por abajo y por arriba de avenidas, lo q mas me impresiono fue la limpieza del agua, parece una alberca, es divertido y un paseo muy lindo! No se lo pierdan!!!","E l   p a s e o   e s   m u y   b o n i t o ,   p a s a s   p o r   a b a j o   y   p o r   a r r i b a   d e   a v e n i d a s ,   l o   q   m a s   m e   i m p r e s i o n o   f u e   l a   l i m p i e z a   d e l   a g u a ,   p a r e c e   u n a   a l b e r c a ,   e s   d i v e r t i d o   y   u n   p a s e o   m u y   l i n d o !   N o   s e   l o   p i e r d a n ! ! !",5
"Todos los días que estuve tuve que bajar 2 y hasta tres veces porque no funcionan las llaves para abrir la habitación.  Además, había varios huéspedes sin cubrebocas y no respetan el número de personas en el elevador.  No volveremos a este hotel.","T o d o s   l o s   d í a s   q u e   e s t u v e   t u v e   q u e   b a j a r   2   y   h a s t a   t r e s   v e c e s   p o r q u e   n o   f u n c i o n a n   l a s   l l a v e s   p a r a   a b r i r   l a   h a b i t a c i ó n .     A d e m á s ,   h a b í a   v a r i o s   h u é s p e d e s   s i n   c u b r e b o c a s   y   n o   r e s p e t a n   e l   n ú m e r o   d e   p e r s o n a s   e n   e l   e l e v a d o r .     N o   v o l v e r e m o s   a   e s t e   h o t e l .",5
"Un hotel un poco antiguo, pero que cumple muy bien con lo que promete. Tiene un rico bar y piscina, además hay shows en las noches super buenos para pasar un buen momento. La gente del hotel es encantadora, lo que si es que el aire acondicionado suena demasiado, y diria por que hay habitaciones muy viejas. Muy limpio todo. Queda lejos de el centro de la ciudad eso si.","U n   h o t e l   u n   p o c o   a n t i g u o ,   p e r o   q u e   c u m p l e   m u y   b i e n   c o n   l o   q u e   p r o m e t e .   T i e n e   u n   r i c o   b a r   y   p i s c i n a ,   a d e m á s   h a y   s h o w s   e n   l a s   n o c h e s   s u p e r   b u e n o s   p a r a   p a s a r   u n   b u e n   m o m e n t o .   L a   g e n t e   d e l   h o t e l   e s   e n c a n t a d o r a ,   l o   q u e   s i   e s   q u e   e l   a i r e   a c o n d i c i o n a d o   s u e n a   d e m a s i a d o ,   y   d i r i a   p o r   q u e   h a y   h a b i t a c i o n e s   m u y   v i e j a s .   M u y   l i m p i o   t o d o .   Q u e d a   l e j o s   d e   e l   c e n t r o   d e   l a   c i u d a d   e s o   s i .",5
"El hotel en su generalidad está adecuado, limpio y habitaciones espaciosas, buen restaurante, y excelente ubicación, a pocos minutos de la zona centro y enfrente del parque Fundidora y Cintermex. Solo falta cuidar un poco el área de alberca.","E l   h o t e l   e n   s u   g e n e r a l i d a d   e s t á   a d e c u a d o ,   l i m p i o   y   h a b i t a c i o n e s   e s p a c i o s a s ,   b u e n   r e s t a u r a n t e ,   y   e x c e l e n t e   u b i c a c i ó n ,   a   p o c o s   m i n u t o s   d e   l a   z o n a   c e n t r o   y   e n f r e n t e   d e l   p a r q u e   F u n d i d o r a   y   C i n t e r m e x .   S o l o   f a l t a   c u i d a r   u n   p o c o   e l   á r e a   d e   a l b e r c a .",5
"Estuve en este hotel hace unos dias,aparte de la excelente ubicación en el centro de la Habana Vieja no se lo recomiendo a nadie, Las habitaciones sucias, al igual que otros españoles comentamos que las colchas muy sucias o gastadas y las toallas con roturas u oxido como las mias daban asco, el desayuno pesimo ,comprendiendo que estabamos en Cuba  y hay carencias pero no pago por suciedad, como contrapartida diré que tiene una piscina que para despues de callejear no está mal ,a ese hotel no volveré","E s t u v e   e n   e s t e   h o t e l   h a c e   u n o s   d i a s , a p a r t e   d e   l a   e x c e l e n t e   u b i c a c i ó n   e n   e l   c e n t r o   d e   l a   H a b a n a   V i e j a   n o   s e   l o   r e c o m i e n d o   a   n a d i e ,   L a s   h a b i t a c i o n e s   s u c i a s ,   a l   i g u a l   q u e   o t r o s   e s p a ñ o l e s   c o m e n t a m o s   q u e   l a s   c o l c h a s   m u y   s u c i a s   o   g a s t a d a s   y   l a s   t o a l l a s   c o n   r o t u r a s   u   o x i d o   c o m o   l a s   m i a s   d a b a n   a s c o ,   e l   d e s a y u n o   p e s i m o   , c o m p r e n d i e n d o   q u e   e s t a b a m o s   e n   C u b a     y   h a y   c a r e n c i a s   p e r o   n o   p a g o   p o r   s u c i e d a d ,   c o m o   c o n t r a p a r t i d a   d i r é   q u e   t i e n e   u n a   p i s c i n a   q u e   p a r a   d e s p u e s   d e   c a l l e j e a r   n o   e s t á   m a l   , a   e s e   h o t e l   n o   v o l v e r é",5
tienen una buena variedad en el menú. son muy rápidos para atenderte y la comida y salsas tienen muy buen sabor.,t i e n e n   u n a   b u e n a   v a r i e d a d   e n   e l   m e n ú .   s o n   m u y   r á p i d o s   p a r a   a t e n d e r t e   y   l a   c o m i d a   y   s a l s a s   t i e n e n   m u y   b u e n   s a b o r .,5
"Almorzamos allí durante la semana. No estaba muy lleno. El servicio estaba bien, la comida es regular, y mojitos fueron nada especial. Teníamos un buen almuerzo, pero esperaba más del lugar.
P. S. es bastante calor dentro.","A l m o r z a m o s   a l l í   d u r a n t e   l a   s e m a n a .   N o   e s t a b a   m u y   l l e n o .   E l   s e r v i c i o   e s t a b a   b i e n ,   l a   c o m i d a   e s   r e g u l a r ,   y   m o j i t o s   f u e r o n   n a d a   e s p e c i a l .   T e n í a m o s   u n   b u e n   a l m u e r z o ,   p e r o   e s p e r a b a   m á s   d e l   l u g a r .  
 P .   S .   e s   b a s t a n t e   c a l o r   d e n t r o .",5
"hay mucho olor en las habitaciones a algun producto quimico, el aire no funciona bien y hace ruido, y lo peor, encontre y mate una cucaracha en el baño.En general le falta una adecuación a todo el hotel de forma urgente, considerando el precio de las habitaciones","h a y   m u c h o   o l o r   e n   l a s   h a b i t a c i o n e s   a   a l g u n   p r o d u c t o   q u i m i c o ,   e l   a i r e   n o   f u n c i o n a   b i e n   y   h a c e   r u i d o ,   y   l o   p e o r ,   e n c o n t r e   y   m a t e   u n a   c u c a r a c h a   e n   e l   b a ñ o . E n   g e n e r a l   l e   f a l t a   u n a   a d e c u a c i ó n   a   t o d o   e l   h o t e l   d e   f o r m a   u r g e n t e ,   c o n s i d e r a n d o   e l   p r e c i o   d e   l a s   h a b i t a c i o n e s",5
"El ambiente era muy relajado y agradable. De las cuatro platos, sólo uno, la crema de sopa de alubias era muy bueno. Pero los rillenos no eran muy sabroso. Los camarones de coco y el mango era overfried salsa no que vinos frescos. El salmón...en la ensalada de salmón ahumado estaba muy soso.Más","E l   a m b i e n t e   e r a   m u y   r e l a j a d o   y   a g r a d a b l e .   D e   l a s   c u a t r o   p l a t o s ,   s ó l o   u n o ,   l a   c r e m a   d e   s o p a   d e   a l u b i a s   e r a   m u y   b u e n o .   P e r o   l o s   r i l l e n o s   n o   e r a n   m u y   s a b r o s o .   L o s   c a m a r o n e s   d e   c o c o   y   e l   m a n g o   e r a   o v e r f r i e d   s a l s a   n o   q u e   v i n o s   f r e s c o s .   E l   s a l m ó n . . . e n   l a   e n s a l a d a   d e   s a l m ó n   a h u m a d o   e s t a b a   m u y   s o s o . M á s",5
"Estuvimos en familia. Un hermoso lugar para descansar y nada mas. Sin actividades (a pesar de estar anunciadas en cartelera), shows muy pobres, comida poco variada, tardaron en resolver un tema con WiFi, y hasta que no nos quejamos duramente no nos daban información fehaciente y adecuada. Es una lastima que teniendo una infraestructura tan adecuada no la aprovechen con un buen servicio. No volvería.","E s t u v i m o s   e n   f a m i l i a .   U n   h e r m o s o   l u g a r   p a r a   d e s c a n s a r   y   n a d a   m a s .   S i n   a c t i v i d a d e s   ( a   p e s a r   d e   e s t a r   a n u n c i a d a s   e n   c a r t e l e r a ) ,   s h o w s   m u y   p o b r e s ,   c o m i d a   p o c o   v a r i a d a ,   t a r d a r o n   e n   r e s o l v e r   u n   t e m a   c o n   W i F i ,   y   h a s t a   q u e   n o   n o s   q u e j a m o s   d u r a m e n t e   n o   n o s   d a b a n   i n f o r m a c i ó n   f e h a c i e n t e   y   a d e c u a d a .   E s   u n a   l a s t i m a   q u e   t e n i e n d o   u n a   i n f r a e s t r u c t u r a   t a n   a d e c u a d a   n o   l a   a p r o v e c h e n   c o n   u n   b u e n   s e r v i c i o .   N o   v o l v e r í a .",5
"Buscando un restaurante para sentarse, nos encontramos con el recepcionista del lugar que nos convenció que se liberaría una mesa en la terraza y que el lugar era una casa de familia que hacia comida. La mesa no se libero. Cuando nos trajeron la carta...Más","B u s c a n d o   u n   r e s t a u r a n t e   p a r a   s e n t a r s e ,   n o s   e n c o n t r a m o s   c o n   e l   r e c e p c i o n i s t a   d e l   l u g a r   q u e   n o s   c o n v e n c i ó   q u e   s e   l i b e r a r í a   u n a   m e s a   e n   l a   t e r r a z a   y   q u e   e l   l u g a r   e r a   u n a   c a s a   d e   f a m i l i a   q u e   h a c i a   c o m i d a .   L a   m e s a   n o   s e   l i b e r o .   C u a n d o   n o s   t r a j e r o n   l a   c a r t a . . . M á s",5
"son las palabras que describen no sólo de metro pero todo Medellín. muy acogedora y cálida ciudad. excelente transporte, clima y comida.","s o n   l a s   p a l a b r a s   q u e   d e s c r i b e n   n o   s ó l o   d e   m e t r o   p e r o   t o d o   M e d e l l í n .   m u y   a c o g e d o r a   y   c á l i d a   c i u d a d .   e x c e l e n t e   t r a n s p o r t e ,   c l i m a   y   c o m i d a .",5
"Excelente restaurante, ofrece opciones a la carta o menú degustación con una cocina de muy buen gusto y con ingredientes locales preparados con maestría. Los visité con mi esposa para cenar y la experiencia fue muy placentera, desde la recepción hasta la despedida el servicio...fue muy bueno, los tiempos bastante cómodos y la visita fue hasta educativa en términos de gastronomía. Lo recomiendo ampliamente.Más","E x c e l e n t e   r e s t a u r a n t e ,   o f r e c e   o p c i o n e s   a   l a   c a r t a   o   m e n ú   d e g u s t a c i ó n   c o n   u n a   c o c i n a   d e   m u y   b u e n   g u s t o   y   c o n   i n g r e d i e n t e s   l o c a l e s   p r e p a r a d o s   c o n   m a e s t r í a .   L o s   v i s i t é   c o n   m i   e s p o s a   p a r a   c e n a r   y   l a   e x p e r i e n c i a   f u e   m u y   p l a c e n t e r a ,   d e s d e   l a   r e c e p c i ó n   h a s t a   l a   d e s p e d i d a   e l   s e r v i c i o . . . f u e   m u y   b u e n o ,   l o s   t i e m p o s   b a s t a n t e   c ó m o d o s   y   l a   v i s i t a   f u e   h a s t a   e d u c a t i v a   e n   t é r m i n o s   d e   g a s t r o n o m í a .   L o   r e c o m i e n d o   a m p l i a m e n t e . M á s",5
"Vale la pena el mirador,de ahí en fuera esta normal. Subir por el funicular, vendimia, hay un hotel ahí. También te suben en un tour, cobran 120 por persona, recomiendo ir por su cuenta al Pípila por el funicular sale más barato.","V a l e   l a   p e n a   e l   m i r a d o r , d e   a h í   e n   f u e r a   e s t a   n o r m a l .   S u b i r   p o r   e l   f u n i c u l a r ,   v e n d i m i a ,   h a y   u n   h o t e l   a h í .   T a m b i é n   t e   s u b e n   e n   u n   t o u r ,   c o b r a n   1 2 0   p o r   p e r s o n a ,   r e c o m i e n d o   i r   p o r   s u   c u e n t a   a l   P í p i l a   p o r   e l   f u n i c u l a r   s a l e   m á s   b a r a t o .",5
"Nuestra habitación tenía unas vistas estupendas del océano, y que era una ventaja memorable. Pero todos los demás recuerdos será malo: los manteles sucios, pésimo desayuno, cucarachas en los muebles por el ascensor, pelo sobre la alfombra y las sábanas, indiferente a grosero personal de recepción ... y además el increíblemente ruidoso fiestas en la piscina por las noches de miércoles a domingo. Por lo que quiero decir, en el piso 19, no daba a la piscina, con las ventanas cerradas y el aire acondicionado funcionando, siendo incapaces de dormir debido a la vibración amplificada base. Y por supuesto, la mañana siguiente la piscina era sembrados con latas de cerveza y colillas de cigarrillos. Nunca me alojaría aquí de nuevo.","N u e s t r a   h a b i t a c i ó n   t e n í a   u n a s   v i s t a s   e s t u p e n d a s   d e l   o c é a n o ,   y   q u e   e r a   u n a   v e n t a j a   m e m o r a b l e .   P e r o   t o d o s   l o s   d e m á s   r e c u e r d o s   s e r á   m a l o :   l o s   m a n t e l e s   s u c i o s ,   p é s i m o   d e s a y u n o ,   c u c a r a c h a s   e n   l o s   m u e b l e s   p o r   e l   a s c e n s o r ,   p e l o   s o b r e   l a   a l f o m b r a   y   l a s   s á b a n a s ,   i n d i f e r e n t e   a   g r o s e r o   p e r s o n a l   d e   r e c e p c i ó n   . . .   y   a d e m á s   e l   i n c r e í b l e m e n t e   r u i d o s o   f i e s t a s   e n   l a   p i s c i n a   p o r   l a s   n o c h e s   d e   m i é r c o l e s   a   d o m i n g o .   P o r   l o   q u e   q u i e r o   d e c i r ,   e n   e l   p i s o   1 9 ,   n o   d a b a   a   l a   p i s c i n a ,   c o n   l a s   v e n t a n a s   c e r r a d a s   y   e l   a i r e   a c o n d i c i o n a d o   f u n c i o n a n d o ,   s i e n d o   i n c a p a c e s   d e   d o r m i r   d e b i d o   a   l a   v i b r a c i ó n   a m p l i f i c a d a   b a s e .   Y   p o r   s u p u e s t o ,   l a   m a ñ a n a   s i g u i e n t e   l a   p i s c i n a   e r a   s e m b r a d o s   c o n   l a t a s   d e   c e r v e z a   y   c o l i l l a s   d e   c i g a r r i l l o s .   N u n c a   m e   a l o j a r í a   a q u í   d e   n u e v o .",5
"Mientras te hospedes @ la Villa Del Palmar Flamencos que me fue la víctima de un robo de nuestra suite. ¡Y ropa de mujeres de efectivo eran robaron mientras estábamos sentados junto. ¡Numeroso personal del complejo tenía acceso a la habitación, que había encontrado con mantenimiento, gente de mantenimiento y la limpieza chicas (lo cual es de esperar), y alguien revisar el bar de honor. Yo reporté el incidente y era menos de w satisfechos/la respuesta del personal del resort. Si te seleccionar el complejo como tu destino de vacaciones ten cuidado con tu dinero y pertenencias personales y espero que no te victimized como yo...","M i e n t r a s   t e   h o s p e d e s   @   l a   V i l l a   D e l   P a l m a r   F l a m e n c o s   q u e   m e   f u e   l a   v í c t i m a   d e   u n   r o b o   d e   n u e s t r a   s u i t e .   ¡ Y   r o p a   d e   m u j e r e s   d e   e f e c t i v o   e r a n   r o b a r o n   m i e n t r a s   e s t á b a m o s   s e n t a d o s   j u n t o .   ¡ N u m e r o s o   p e r s o n a l   d e l   c o m p l e j o   t e n í a   a c c e s o   a   l a   h a b i t a c i ó n ,   q u e   h a b í a   e n c o n t r a d o   c o n   m a n t e n i m i e n t o ,   g e n t e   d e   m a n t e n i m i e n t o   y   l a   l i m p i e z a   c h i c a s   ( l o   c u a l   e s   d e   e s p e r a r ) ,   y   a l g u i e n   r e v i s a r   e l   b a r   d e   h o n o r .   Y o   r e p o r t é   e l   i n c i d e n t e   y   e r a   m e n o s   d e   w   s a t i s f e c h o s / l a   r e s p u e s t a   d e l   p e r s o n a l   d e l   r e s o r t .   S i   t e   s e l e c c i o n a r   e l   c o m p l e j o   c o m o   t u   d e s t i n o   d e   v a c a c i o n e s   t e n   c u i d a d o   c o n   t u   d i n e r o   y   p e r t e n e n c i a s   p e r s o n a l e s   y   e s p e r o   q u e   n o   t e   v i c t i m i z e d   c o m o   y o . . .",5
"Este sitio es una reliquia de la historia habanera.Quien conoció esta plaza en los años 80-90 realmente no podia imaginar que pudiera recuperarse.Estaba totalmente destruido,lleno de basura y escombros.Ha sido grandioso el esfuerzo de la oficina del historiador y del estado cubano en general para restaurar esta hermosura donde vivieron en su epoca numerosas familias importantes de la habana.No dejen de visitar este sitio donde podran apreciar valores arquitectonicos unicos en Cuba","E s t e   s i t i o   e s   u n a   r e l i q u i a   d e   l a   h i s t o r i a   h a b a n e r a . Q u i e n   c o n o c i ó   e s t a   p l a z a   e n   l o s   a ñ o s   8 0 - 9 0   r e a l m e n t e   n o   p o d i a   i m a g i n a r   q u e   p u d i e r a   r e c u p e r a r s e . E s t a b a   t o t a l m e n t e   d e s t r u i d o , l l e n o   d e   b a s u r a   y   e s c o m b r o s . H a   s i d o   g r a n d i o s o   e l   e s f u e r z o   d e   l a   o f i c i n a   d e l   h i s t o r i a d o r   y   d e l   e s t a d o   c u b a n o   e n   g e n e r a l   p a r a   r e s t a u r a r   e s t a   h e r m o s u r a   d o n d e   v i v i e r o n   e n   s u   e p o c a   n u m e r o s a s   f a m i l i a s   i m p o r t a n t e s   d e   l a   h a b a n a . N o   d e j e n   d e   v i s i t a r   e s t e   s i t i o   d o n d e   p o d r a n   a p r e c i a r   v a l o r e s   a r q u i t e c t o n i c o s   u n i c o s   e n   C u b a",5
"Excelente opción para viaje familiar o de negocios, las personas que atienden tienen buena disposición de ayudarte. El hotel a pesar de que es antiguo, está arreglado para que sea cómodo y funcional. Muy buena opción","E x c e l e n t e   o p c i ó n   p a r a   v i a j e   f a m i l i a r   o   d e   n e g o c i o s ,   l a s   p e r s o n a s   q u e   a t i e n d e n   t i e n e n   b u e n a   d i s p o s i c i ó n   d e   a y u d a r t e .   E l   h o t e l   a   p e s a r   d e   q u e   e s   a n t i g u o ,   e s t á   a r r e g l a d o   p a r a   q u e   s e a   c ó m o d o   y   f u n c i o n a l .   M u y   b u e n a   o p c i ó n",5
"Muy buen servicio, yo fui a un desayuno, el cual estuvo delicioso y a un precio no excesivo. Por qué me obligan a poner 100 caracteres en esta sección???","M u y   b u e n   s e r v i c i o ,   y o   f u i   a   u n   d e s a y u n o ,   e l   c u a l   e s t u v o   d e l i c i o s o   y   a   u n   p r e c i o   n o   e x c e s i v o .   P o r   q u é   m e   o b l i g a n   a   p o n e r   1 0 0   c a r a c t e r e s   e n   e s t a   s e c c i ó n ? ? ?",5
"Mi marido y yo hemos estado viajando a Grand Velas por 10 años y tener una experiencia maravillosa cada año. El personal es simplemente increíble, la instalación muy bien cuidado, y nuevos programas para niños son de primera categoría. Mis 10 años encontramos el club de niños y club de adolescentes para ser todo lo que podrías desear. La nueva zona de Club fue una gran adición, y el personal de apoyo que son algunos de nuestros favoritos muy!","M i   m a r i d o   y   y o   h e m o s   e s t a d o   v i a j a n d o   a   G r a n d   V e l a s   p o r   1 0   a ñ o s   y   t e n e r   u n a   e x p e r i e n c i a   m a r a v i l l o s a   c a d a   a ñ o .   E l   p e r s o n a l   e s   s i m p l e m e n t e   i n c r e í b l e ,   l a   i n s t a l a c i ó n   m u y   b i e n   c u i d a d o ,   y   n u e v o s   p r o g r a m a s   p a r a   n i ñ o s   s o n   d e   p r i m e r a   c a t e g o r í a .   M i s   1 0   a ñ o s   e n c o n t r a m o s   e l   c l u b   d e   n i ñ o s   y   c l u b   d e   a d o l e s c e n t e s   p a r a   s e r   t o d o   l o   q u e   p o d r í a s   d e s e a r .   L a   n u e v a   z o n a   d e   C l u b   f u e   u n a   g r a n   a d i c i ó n ,   y   e l   p e r s o n a l   d e   a p o y o   q u e   s o n   a l g u n o s   d e   n u e s t r o s   f a v o r i t o s   m u y !",5
